t	A01:w01	A02:w02	A03:w03	A04:w04	A05:w05	A06:w06	A07:w07	A08:w08	A09:w09	A10:w10	A11:w11	A12:w12	A13:w13	A14:w14	A15:w15	A16:w16	A17:w17	A18:w18	A19:s111	A20:s112	A21:s211	A22:s212	A23:a11	A24:a21
0.861328	0.000987887	0.000596374	0.000260472	-0.000879645	-0.000851393	-0.00172186	-0.000455737	-0.0011971	0.00124371	0.00153399	0.00117099	0.00574207	0.00407231	0.00280696	0.00860214	0.00622073	0.00492218	0.00421667	0.0401224	-0.00172186	0.014703	0.00622073	0.00153399	0.014703
0.863281	0.00692379	0.00884403	0.00892341	0.00634372	0.00581586	0.00638056	0.00712597	0.00662434	0.0099653	0.0080421	0.00894701	0.0118768	0.00946593	0.00646275	0.0141983	0.0103115	0.00694561	0.00452304	0.039461	0.00638056	0.0140177	0.0103115	0.0080421	0.0140177
0.865234	0.0128595	0.0171961	0.017803	0.0138152	0.0127481	0.0148798	0.0150702	0.0148484	0.0189379	0.0147326	0.0168248	0.0177822	0.0145622	0.00983691	0.0192087	0.014034	0.00874835	0.00477386	0.0373834	0.0148798	0.0125669	0.014034	0.0147326	0.0125669
0.867188	0.0184991	0.0252487	0.0264945	0.0212067	0.0196533	0.0234214	0.0230407	0.023121	0.0277656	0.021297	0.0243987	0.0231225	0.0190349	0.012688	0.0232732	0.0171132	0.0101745	0.00493014	0.0339977	0.0234214	0.0104613	0.0171132	0.021297	0.0104613
0.869141	0.023561	0.0325966	0.034567	0.0281513	0.0261902	0.0315787	0.0306308	0.0310135	0.0359883	0.0273862	0.0312499	0.0275898	0.0226184	0.0148321	0.0261362	0.019349	0.0111181	0.00496519	0.02949	0.0315787	0.00788581	0.019349	0.0273862	0.00788581
0.871094	0.0277936	0.038859	0.0415875	0.0342638	0.031988	0.0388788	0.0373869	0.0380503	0.0431131	0.0326335	0.0369781	0.0309255	0.0251292	0.0161584	0.0276728	0.0206355	0.011534	0.00487053	0.0241186	0.0388788	0.00507635	0.0206355	0.0326335	0.00507635
0.873047	0.0309945	0.0437053	0.0471519	0.0391695	0.0366752	0.0448408	0.0428455	0.0437474	0.0486538	0.0366857	0.0412331	0.032943	0.0264778	0.0166373	0.0278914	0.0209669	0.0114407	0.00465477	0.0182007	0.0448408	0.00229347	0.0209669	0.0366857	0.00229347
0.875	0.0330212	0.0468789	0.0509176	0.0425398	0.0399151	0.0490209	0.046582	0.0476639	0.0521811	0.0392351	0.0437441	0.0335407	0.0266696	0.0163162	0.0269244	0.02043	0.0109133	0.00434363	0.0120918	0.0490209	-0.000210702	0.02043	0.0392351	-0.000210702
0.876953	0.0337994	0.0482177	0.052636	0.0441257	0.0414428	0.051064	0.0482576	0.0494529	0.0533723	0.040061	0.0443488	0.0327096	0.0257955	0.0153083	0.0249982	0.0191843	0.0100684	0.00397515	0.00615966	0.051064	-0.00222284	0.0191843	0.040061	-0.00222284
0.878906	0.0333271	0.0476672	0.0521782	0.0437876	0.0410984	0.0507498	0.0476681	0.0489067	0.0520561	0.0390515	0.043008	0.0305302	0.0240119	0.01377	0.0223939	0.0174339	0.00904444	0.00359356	0.000754654	0.0507498	-0.00359368	0.0174339	0.0390515	-0.00359368
0.880859	0.0316705	0.0452856	0.0495531	0.041517	0.0388538	0.0480263	0.0447749	0.0459927	0.0482452	0.0362301	0.0398141	0.0271642	0.0215189	0.0118796	0.0194082	0.0153956	0.00797886	0.00324261	-0.00381982	0.0480263	-0.00425398	0.0153956	0.0362301	-0.00425398
0.882812	0.0289565	0.0412403	0.0449122	0.0374451	0.0348235	0.0430288	0.0397233	0.0408684	0.0421476	0.0317581	0.0349842	0.0228391	0.0185324	0.00981033	0.0163093	0.0132672	0.00698787	0.00296116	-0.00733358	0.0430288	-0.00421923	0.0132672	0.0317581	-0.00421923
0.884766	0.0253623	0.0357944	0.0385421	0.031835	0.0292625	0.0360765	0.0328375	0.0338751	0.0341566	0.0259275	0.0288433	0.0178244	0.0152603	0.00771129	0.0133054	0.0112035	0.00615007	0.00277424	-0.00964844	0.0360765	-0.00358266	0.0112035	0.0259275	-0.00358266
0.886719	0.0211002	0.0292863	0.0308431	0.0250629	0.0225456	0.0276477	0.0245963	0.0255083	0.0248199	0.019136	0.0217943	0.0124145	0.0118837	0.00569183	0.0105247	0.00929973	0.00549793	0.00269341	-0.010728	0.0276477	-0.00249743	0.00929973	0.019136	-0.00249743
0.888672	0.0164016	0.0221031	0.0222964	0.0175838	0.0151352	0.0183343	0.015586	0.016372	0.0147884	0.0118508	0.0142843	0.00689769	0.00854421	0.00381583	0.00801444	0.00758833	0.00501692	0.00271463	-0.0106357	0.0183343	-0.00115138	0.00758833	0.0118508	-0.00115138
0.890625	0.0115037	0.0146504	0.0134243	0.00988889	0.00753593	0.00878584	0.00644314	0.00711596	0.00475228	0.004565	0.00676441	0.001544	0.0053401	0.00210327	0.0057478	0.00604597	0.0046539	0.00281858	-0.00952244	0.00878584	0.000261962	0.00604597	0.004565	0.000261962
0.892578	0.006634	0.00732321	0.0047456	0.00246	0.00024581	-0.000356793	-0.00220883	-0.00163007	-0.00462675	-0.0022521	-0.000346065	-0.00341654	0.00233209	0.000540495	0.00364947	0.00461155	0.00433138	0.00297689	-0.00760365	-0.000356793	0.0015713	0.00461155	-0.0022521	0.0015713
0.894531	0.00200009	0.000479013	-0.00326538	-0.0042733	-0.00628948	-0.00852442	-0.00982547	-0.00931859	-0.0127809	-0.00819588	-0.00669217	-0.00779843	-0.000447512	-0.00090462	0.00162864	0.00320923	0.00396588	0.00315619	-0.00513035	-0.00852442	0.00265115	0.00320923	-0.00819588	0.00265115
0.896484	-0.00221932	-0.00558326	-0.0102145	-0.00997019	-0.0117195	-0.0152712	-0.0159883	-0.0155365	-0.0192864	-0.0129647	-0.0120056	-0.0114686	-0.00298083	-0.00226521	-0.000391483	0.0017741	0.00348786	0.00332355	-0.00235808	-0.0152712	0.00343651	0.0017741	-0.0129647	0.00343651
0.898438	-0.00587702	-0.0106368	-0.0158127	-0.014402	-0.0158128	-0.0203114	-0.0204411	-0.0200369	-0.023896	-0.0163777	-0.0161158	-0.0143414	-0.00524831	-0.00355899	-0.00244045	0.00027439	0.00285769	0.00345314	0.000484586	-0.0203114	0.00392711	0.00027439	-0.0163777	0.00392711
0.900391	-0.00886059	-0.0145328	-0.0198877	-0.0174619	-0.0184705	-0.0235313	-0.0231004	-0.0227486	-0.0265467	-0.0183823	-0.0189493	-0.0163717	-0.00721729	-0.00477552	-0.00448537	-0.0012728	0.00207737	0.00352919	0.00321811	-0.0235313	0.00418103	-0.0012728	-0.0183823	0.00418103
0.902344	-0.0110911	-0.0171977	-0.0223832	-0.0191572	-0.0197183	-0.0249826	-0.0240462	-0.0237622	-0.0273449	-0.0190444	-0.0205187	-0.0175505	-0.00883448	-0.00587064	-0.00642204	-0.00279635	0.00119379	0.00354886	0.00572902	-0.0249826	0.00429928	-0.00279635	-0.0190444	0.00429928
0.904297	-0.0125204	-0.0186248	-0.0233439	-0.0195915	-0.0196875	-0.0248524	-0.0234892	-0.023298	-0.0265305	-0.018522	-0.0209035	-0.0178893	-0.0100254	-0.00676799	-0.00808692	-0.00417638	0.000294417	0.00352216	0.00797194	-0.0248524	0.00440377	-0.00417638	-0.018522	0.00440377
0.90625	-0.0131284	-0.0188604	-0.0228938	-0.0189341	-0.0185804	-0.0234189	-0.0217261	-0.0216565	-0.0244261	-0.0170348	-0.0202272	-0.017416	-0.0106997	-0.00736845	-0.00927567	-0.00526017	-0.000504792	0.00346947	0.0099628	-0.0234189	0.00461161	-0.00526017	-0.0170348	0.00461161
0.908203	-0.01292	-0.0179888	-0.0212079	-0.0173857	-0.0166343	-0.0209996	-0.0190859	-0.0191642	-0.0213811	-0.0148222	-0.0186318	-0.0161684	-0.0107652	-0.00756508	-0.00977778	-0.00588569	-0.00107747	0.00341797	0.0117616	-0.0209996	0.00501275	-0.00588569	-0.0148222	0.00501275
0.910156	-0.0119231	-0.0161176	-0.0184827	-0.0151455	-0.0140816	-0.0178999	-0.0158795	-0.0161233	-0.0177187	-0.0121121	-0.0162586	-0.0141916	-0.0101416	-0.00726211	-0.00941277	-0.00590929	-0.00130683	0.00339568	0.0134467	-0.0178999	0.00565064	-0.00590929	-0.0121121	0.00565064
0.912109	-0.0101855	-0.0133651	-0.014912	-0.0123852	-0.0111202	-0.0143704	-0.0123564	-0.0127692	-0.0136939	-0.0090909	-0.0132325	-0.0115387	-0.00877869	-0.00639319	-0.00806332	-0.00523141	-0.00110567	0.00342751	0.0150898	-0.0143704	0.00651324	-0.00523141	-0.0090909	0.00651324
0.914062	-0.00777781	-0.00985357	-0.0106699	-0.00922918	-0.00789201	-0.0105811	-0.00867903	-0.00924623	-0.00946856	-0.00588489	-0.00965714	-0.00827551	-0.00667202	-0.00493771	-0.00570488	-0.00381857	-0.000432223	0.00352931	0.0167295	-0.0105811	0.00753188	-0.00381857	-0.00588489	0.00753188
0.916016	-0.00478983	-0.00570562	-0.00590253	-0.0057528	-0.00447547	-0.0066117	-0.00491655	-0.00560427	-0.00510776	-0.00256038	-0.00561595	-0.00448585	-0.00387251	-0.00293076	-0.00241756	-0.001715	0.000700712	0.00370574	0.0183542	-0.0066117	0.00859129	-0.001715	-0.00256038	0.00859129
0.917969	-0.00133407	-0.00104693	-0.000730097	-0.00198948	-0.000895739	-0.0024637	-0.00105619	-0.00181401	-0.000597596	0.000869036	-0.00118184	-0.000276566	-0.000491738	-0.000465393	0.00161195	0.000956804	0.00222439	0.00394893	0.019892	-0.0024637	0.00954676	0.000956804	0.000869036	0.00954676
0.919922	0.00245643	0.00398873	0.00474173	0.00205159	0.00285757	0.00191164	0.00296617	0.0022012	0.0041225	0.00442076	0.00356901	0.00421762	0.00330436	0.00231326	0.00610781	0.00400665	0.00402117	0.00423908	0.0212153	0.00191164	0.0102471	0.00400665	0.00442076	0.0102471
0.921875	0.00642896	0.00925203	0.0104065	0.00635898	0.00680161	0.00657308	0.00722551	0.0065223	0.00911522	0.00811601	0.00854123	0.00883555	0.00730443	0.00522166	0.0107343	0.00719807	0.00593922	0.00454783	0.0221536	0.00657308	0.0105588	0.00719807	0.00811601	0.0105588
0.923828	0.0104145	0.0145722	0.0161385	0.0108931	0.0109298	0.0115483	0.0117646	0.0111901	0.0143998	0.0119519	0.0136077	0.0133905	0.0112716	0.00805706	0.015135	0.0102764	0.0078119	0.00484288	0.0225197	0.0115483	0.010388	0.0102764	0.0119519	0.010388
0.925781	0.0142336	0.0197535	0.0217777	0.0155627	0.0151858	0.0167937	0.0165561	0.0161668	0.0199137	0.0158751	0.0186017	0.017679	0.0149635	0.0106195	0.0189745	0.0129997	0.00947896	0.00509191	0.0221395	0.0167937	0.00969666	0.0129997	0.0158751	0.00969666
0.927734	0.0177028	0.0245762	0.0271215	0.0202119	0.0194443	0.0221704	0.0214753	0.0213121	0.025489	0.0197687	0.0233151	0.021492	0.0181555	0.0127338	0.0219755	0.015168	0.0108066	0.00526929	0.0208843	0.0221704	0.00851053	0.015168	0.0197687	0.00851053
0.929688	0.0206455	0.0288046	0.0319248	0.0246174	0.0235072	0.027434	0.0262932	0.0263761	0.0308467	0.0234487	0.0275093	0.0246274	0.0206599	0.0142675	0.023952	0.0166447	0.0117032	0.00535846	0.0187007	0.027434	0.0069176	0.0166447	0.0234487	0.0069176
0.931641	0.0229011	0.032199	0.0359121	0.0285003	0.0271133	0.0322483	0.0306878	0.0310142	0.0356158	0.0266743	0.0309289	0.0269082	0.0223434	0.0151429	0.024823	0.0173706	0.0121284	0.00535464	0.0156296	0.0322483	0.00505728	0.0173706	0.0266743	0.00505728
0.933594	0.0243374	0.0345347	0.0387986	0.0315514	0.0299619	0.0362148	0.0342774	0.0348232	0.039369	0.0291729	0.033326	0.0281923	0.0231332	0.0153413	0.0246141	0.0173641	0.0120938	0.00526559	0.0118169	0.0362148	0.00310278	0.0173641	0.0291729	0.00310278
0.935547	0.0248601	0.0356221	0.0403198	0.033465	0.0317495	0.0389219	0.0366654	0.0373896	0.0416771	0.0306697	0.0344863	0.0283883	0.02302	0.0148996	0.0234463	0.0167119	0.0116566	0.00510979	0.00750661	0.0389219	0.00123864	0.0167119	0.0306697	0.00123864
0.9375	0.0244212	0.0353295	0.0402643	0.0339793	0.0322101	0.0399988	0.037497	0.0383464	0.0421683	0.0309293	0.0342538	0.027463	0.0220516	0.0138997	0.0215087	0.0155497	0.0109066	0.00491238	0.00302207	0.0399988	-0.00036341	0.0155497	0.0309293	-0.00036341
0.939453	0.0230254	0.0336014	0.0385064	0.0329146	0.0311575	0.0391727	0.0365132	0.0374296	0.0405862	0.0297899	0.0325547	0.025445	0.0203224	0.0124539	0.0190246	0.0140379	0.00994956	0.00470114	-0.0012657	0.0391727	-0.00156492	0.0140379	0.0297899	-0.00156492
0.941406	0.0207328	0.030473	0.0350323	0.0302075	0.0285187	0.036316	0.0335977	0.0345243	0.0368377	0.0271921	0.0294112	0.0224233	0.0179582	0.0106865	0.0162179	0.0123352	0.00888956	0.00450194	-0.00497812	0.036316	-0.00227672	0.0123352	0.0271921	-0.00227672
0.943359	0.0176567	0.0260767	0.0299562	0.0259289	0.0243583	0.0314784	0.0288072	0.0296942	0.0310228	0.0232022	0.0249476	0.0185432	0.0151024	0.00871813	0.0132835	0.010576	0.00781339	0.00433445	-0.00777268	0.0314784	-0.00246739	0.010576	0.0232022	-0.00246739
0.945312	0.0139593	0.0206393	0.0235236	0.020292	0.0188833	0.0248965	0.0223796	0.0231878	0.0234389	0.0180101	0.0193858	0.0139935	0.0119013	0.00665361	0.0103633	0.00885421	0.00677994	0.00420904	-0.0093829	0.0248965	-0.00216287	0.00885421	0.0180101	-0.00216287
0.947266	0.00984204	0.0144701	0.0160988	0.013639	0.0124316	0.0169814	0.0147207	0.0154221	0.0145624	0.0119243	0.0130305	0.00899768	0.00849557	0.00457335	0.00754237	0.00721756	0.00581563	0.00412524	-0.00965285	0.0169814	-0.00143969	0.00721756	0.0119243	-0.00143969
0.949219	0.0055331	0.00793988	0.00813913	0.00641298	0.0054431	0.00828207	0.00636613	0.00694454	0.00500572	0.00533891	0.00624669	0.00379968	0.00501513	0.00253278	0.00484753	0.00567043	0.00491697	0.00407279	-0.00855672	0.00828207	-0.000409484	0.00567043	0.00533891	-0.000409484
0.951172	0.00127268	0.00145295	0.000157595	-0.000881791	-0.00158107	-0.000568986	-0.00207055	-0.00162315	-0.0045433	-0.001297	-0.000569463	-0.00135207	0.00157785	0.000567973	0.00226784	0.00418669	0.0040592	0.00403392	-0.00620478	-0.000568986	0.000796914	0.00418669	-0.001297	0.000796914
0.953125	-0.00270128	-0.0045844	-0.00732177	-0.00772846	-0.00813127	-0.00892031	-0.00996304	-0.00964928	-0.0133909	-0.00752616	-0.00702047	-0.00621486	-0.00170529	-0.00129628	-0.000221729	0.00272918	0.00320876	0.00398767	-0.00283283	-0.00892031	0.00204855	0.00272918	-0.00752616	0.00204855
0.955078	-0.00616968	-0.00979695	-0.0138112	-0.0136487	-0.013739	-0.0161675	-0.0167363	-0.016557	-0.0209073	-0.0129278	-0.0127378	-0.0105631	-0.00472617	-0.00303507	-0.00263596	0.00126991	0.00233805	0.00391304	0.00122362	-0.0161675	0.0032298	0.00126991	-0.0129278	0.0032298
0.957031	-0.00894654	-0.0138706	-0.0189022	-0.0182477	-0.0180237	-0.0218163	-0.021925	-0.0218821	-0.026588	-0.0171521	-0.0174068	-0.0141985	-0.00737536	-0.00461268	-0.00495148	-0.00018996	0.00143844	0.00379539	0.00556648	-0.0218163	0.00425279	-0.00018996	-0.0171521	0.00425279
0.958984	-0.0108892	-0.0165766	-0.0222998	-0.0212488	-0.0207291	-0.0255262	-0.0252167	-0.0253146	-0.0301003	-0.0199559	-0.0207877	-0.0169561	-0.00953901	-0.00597638	-0.00709581	-0.0016076	0.000528902	0.00362742	0.00977993	-0.0255262	0.00506306	-0.0016076	-0.0199559	0.00506306
0.960938	-0.0119081	-0.0177876	-0.0238457	-0.0225172	-0.021741	-0.0271374	-0.0264759	-0.0267214	-0.031304	-0.0212145	-0.0227255	-0.0187111	-0.0111006	-0.00705367	-0.00893855	-0.00289473	-0.000340462	0.00341201	0.0134764	-0.0271374	0.00563955	-0.00289473	-0.0212145	0.00563955
0.962891	-0.01197	-0.0174844	-0.0235251	-0.0220615	-0.0210916	-0.0266745	-0.0257446	-0.0261432	-0.0302536	-0.0209274	-0.023155	-0.0193818	-0.0119486	-0.00775796	-0.0103054	-0.00392383	-0.00109228	0.0031637	0.0163389	-0.0266745	0.00598973	-0.00392383	-0.0209274	0.00598973
0.964844	-0.0110992	-0.0157518	-0.0214594	-0.0200245	-0.0189439	-0.0243288	-0.0232234	-0.0237775	-0.0271748	-0.019206	-0.0220979	-0.0189347	-0.0119866	-0.00799775	-0.0109999	-0.00454518	-0.00163233	0.0029043	0.0181534	-0.0243288	0.00614119	-0.00454518	-0.019206	0.00614119
0.966797	-0.0093714	-0.0127658	-0.0178862	-0.0166574	-0.0155636	-0.0204211	-0.0192354	-0.0199398	-0.022426	-0.0162539	-0.0196537	-0.0173862	-0.0111495	-0.00769246	-0.0108345	-0.00461051	-0.00186452	0.00266123	0.0188296	-0.0204211	0.00613081	-0.00461051	-0.0162539	0.00613081
0.96875	-0.00690973	-0.00877403	-0.0131276	-0.0122849	-0.011282	-0.0153549	-0.0141789	-0.0150161	-0.0164467	-0.0123355	-0.0159879	-0.0148039	-0.00941682	-0.00678849	-0.00966668	-0.00400048	-0.00170833	0.00246155	0.0184063	-0.0153549	0.00599533	-0.00400048	-0.0123355	0.00599533
0.970703	-0.00387132	-0.00406991	-0.00755495	-0.0072664	-0.00645387	-0.009565	-0.00847733	-0.00941598	-0.00970626	-0.00775003	-0.011318	-0.0113068	-0.00682676	-0.00527525	-0.00743484	-0.00265092	-0.0011158	0.00233006	0.0170411	-0.009565	0.00576508	-0.00265092	-0.00775003	0.00576508
0.972656	-0.00043726	0.00103343	-0.00155145	-0.00195765	-0.00142074	-0.00346732	-0.00253296	-0.00352728	-0.00265455	-0.00279713	-0.00589859	-0.00706244	-0.00348485	-0.00319648	-0.00418115	-0.000573397	-8.39829e-05	0.00228167	0.0149881	-0.00346732	0.00546014	-0.000573397	-0.00279713	0.00546014
0.974609	0.00320089	0.00622903	0.00452107	0.00332105	0.0035218	0.00257695	0.00330901	0.00231755	0.00431597	0.0022428	-7.86781e-06	-0.00228286	0.000435591	-0.000655234	-6.27041e-05	0.00213492	0.00133774	0.00232136	0.0125642	0.00257695	0.00509125	0.00213492	0.0022428	0.00509125
0.976562	0.00685322	0.0112379	0.0103485	0.00830877	0.00814259	0.00828791	0.00878286	0.00786054	0.0108918	0.00712848	0.00606489	0.00278544	0.00470173	0.00219035	0.00464988	0.0052934	0.00304928	0.00244188	0.0101109	0.00828791	0.0046646	0.0052934	0.00712848	0.0046646
0.978516	0.0103434	0.0158256	0.0156802	0.0128133	0.0122849	0.0134734	0.0137081	0.0129229	0.0168463	0.011662	0.0120308	0.00787473	0.00903583	0.00513846	0.00960064	0.00865301	0.0049091	0.00262487	0.00795436	0.0134734	0.0041877	0.00865301	0.011662	0.0041877
0.980469	0.0135167	0.0198115	0.0203356	0.0167128	0.0158581	0.0180225	0.0179825	0.0173961	0.0220319	0.0156929	0.0176116	0.0127082	0.0131398	0.00796348	0.0143814	0.0119235	0.00675035	0.00284362	0.00636959	0.0180225	0.00367641	0.0119235	0.0156929	0.00367641
0.982422	0.0162473	0.0230725	0.0242011	0.0199455	0.018827	0.0218871	0.0215623	0.0212234	0.0263643	0.0191095	0.0225495	0.0170228	0.0167255	0.0104408	0.0185812	0.0148074	0.00840181	0.00306749	0.00555235	0.0218871	0.00316024	0.0148074	0.0191095	0.00316024
0.984375	0.0184413	0.0255394	0.0272193	0.0224938	0.0211902	0.0250552	0.0244399	0.0243762	0.0297968	0.0218313	0.0266198	0.0205834	0.019541	0.0123723	0.0218358	0.0170374	0.00971073	0.00326681	0.00560105	0.0250552	0.00268352	0.0170374	0.0218313	0.00268352
0.986328	0.0200388	0.0271904	0.0293751	0.0243659	0.0229607	0.0275277	0.0266175	0.0268325	0.0323009	0.0238025	0.0296377	0.0232038	0.0213996	0.0136107	0.0238743	0.0184112	0.0105629	0.00341606	0.00651014	0.0275277	0.00230372	0.0184112	0.0238025	0.00230372
0.988281	0.0210118	0.0280408	0.0306798	0.0255783	0.0241479	0.0292937	0.02809	0.0285612	0.0338498	0.0249822	0.0314726	0.0247593	0.0222003	0.0140772	0.0245533	0.0188178	0.0108983	0.00349998	0.00817555	0.0292937	0.00208461	0.0188178	0.0249822	0.00208461
0.990234	0.0213609	0.028132	0.0311592	0.0261436	0.0247461	0.0303221	0.0288334	0.0295153	0.0344094	0.0253427	0.0320544	0.0251982	0.0219365	0.0137712	0.0238748	0.0182512	0.0107186	0.00351381	0.0104098	0.0303221	0.00208509	0.0182512	0.0253427	0.00208509
0.992188	0.0211115	0.0275221	0.0308437	0.0260645	0.0247327	0.0305597	0.0288064	0.0296351	0.0339431	0.0248742	0.031381	0.0245454	0.0206976	0.0127686	0.0219853	0.0168111	0.0100854	0.00346458	0.0129645	0.0305597	0.00234795	0.0168111	0.0248742	0.00234795
0.994141	0.0203086	0.0262786	0.0297663	0.0253356	0.0240744	0.0299405	0.0279607	0.028862	0.0324231	0.0235863	0.0295219	0.0228975	0.018654	0.0112115	0.0191498	0.0146869	0.00911096	0.00336957	0.0155568	0.0299405	0.00288814	0.0146869	0.0235863	0.00288814
0.996094	0.0190122	0.0244729	0.0279643	0.0239516	0.0227404	0.0284076	0.0262598	0.0271589	0.0298501	0.0215185	0.0266153	0.0204139	0.0160365	0.00928766	0.0157194	0.0121301	0.00793949	0.00325227	0.0178987	0.0284076	0.00368255	0.0121301	0.0215185	0.00368255
0.998047	0.0172921	0.0221798	0.0254861	0.0219187	0.0207185	0.0259345	0.0236995	0.0245292	0.0262709	0.018748	0.0228598	0.0173001	0.0131062	0.00720531	0.0120776	0.00941932	0.00672594	0.00313842	0.0197231	0.0259345	0.0046674	0.00941932	0.018748	0.0046674
1	0.0152259	0.0194772	0.0223988	0.0192691	0.0180326	0.0225493	0.0203286	0.0210384	0.0217975	0.0153909	0.0185016	0.0137877	0.0101235	0.00516498	0.00858879	0.00682089	0.00561252	0.00305212	0.0208053	0.0225493	0.00573915	0.00682089	0.0153909	0.00573915
1.00195	0.0128947	0.016449	0.0187973	0.0160724	0.0147576	0.0183511	0.0162619	0.0168233	0.0166138	0.0116065	0.0138149	0.0101111	0.0073154	0.0033344	0.00555325	0.00455317	0.00470835	0.00301015	0.0209817	0.0183511	0.00676399	0.00455317	0.0116065	0.00676399
1.00391	0.010383	0.013187	0.0148076	0.0124413	0.0110226	0.0135171	0.0116837	0.0120915	0.0109739	0.00758696	0.00907993	0.00648761	0.00485325	0.00182843	0.00316572	0.00275993	0.00407419	0.00302005	0.0201588	0.0135171	0.00759286	0.00275993	0.00758696	0.00759286
1.00586	0.00777602	0.00979272	0.0105877	0.00853157	0.00700986	0.00829601	0.00683892	0.00711083	0.00518751	0.00354958	0.00456011	0.00309777	0.00283599	0.000698805	0.00150108	0.00149542	0.00371662	0.00307822	0.0183176	0.00829601	0.00808048	0.00149542	0.00354958	0.00808048
1.00781	0.00515938	0.00637701	0.00632083	0.00453413	0.0029422	0.00299072	0.0020138	0.00218534	-0.0004071	-0.000285387	0.000480175	7.48634e-05	0.00128734	-6.71744e-05	0.000512123	0.000724763	0.00358996	0.00317121	0.0155118	0.00299072	0.00810695	0.000724763	-0.000285387	0.00810695
1.00977	0.002617	0.00305735	0.00220507	0.000659466	-0.000938177	-0.00207126	-0.00249445	-0.00237644	-0.00547552	-0.00371146	-0.0029918	-0.0025022	0.000161409	-0.00053668	5.05447e-05	0.00033778	0.00360727	0.00327694	0.0118626	-0.00207126	0.00759631	0.00033778	-0.00371146	0.00759631
1.01172	0.000229955	-4.70281e-05	-0.00156349	-0.00288224	-0.00439656	-0.00657403	-0.00640893	-0.00629544	-0.00972557	-0.00655866	-0.00575483	-0.00460529	-0.000638366	-0.000814438	-9.84669e-05	0.000175387	0.00365835	0.00337029	0.00754791	-0.00657403	0.00653237	0.000175387	-0.00655866	0.00653237
1.01367	-0.00192559	-0.00282204	-0.00480795	-0.00590372	-0.00722992	-0.0102489	-0.00950766	-0.00935578	-0.0129378	-0.00870919	-0.00777721	-0.00625086	-0.0012356	-0.00101918	-0.0001719	6.22869e-05	0.00363088	0.00342572	0.00279129	-0.0102489	0.00496608	6.22869e-05	-0.00870919	0.00496608
1.01562	-0.00378132	-0.00516652	-0.00738823	-0.00826085	-0.00929344	-0.0129061	-0.0116507	-0.0114292	-0.0149935	-0.0101073	-0.00909233	-0.00748515	-0.00175512	-0.00125951	-0.000382185	-0.000158101	0.0034318	0.00342262	-0.00215065	-0.0129061	0.00301468	-0.000158101	-0.0101073	0.00301468
1.01758	-0.00528061	-0.0069996	-0.00921482	-0.00986731	-0.0105169	-0.0144554	-0.0127939	-0.0124888	-0.0158842	-0.010766	-0.0097847	-0.00836968	-0.00229597	-0.0016132	-0.00087738	-0.000593334	0.00300533	0.00334978	-0.00700217	-0.0144554	0.000850856	-0.000593334	-0.010766	0.000850856
